id,normalized_text,year,economic,moral,scientific,security,health_environment,crisis_urgency,weaponization
24d2ee7a-0b26-4750-a522-92485301e199,"Motie van de leden De Hoop en Bouchallikh over een impactassessment naar toename van de vraag naar biobrandstoffen gehoord de beraadslaging, overwegende dat duurzame biomassa beperkt beschikbaar is en Nederland hier geen onevenredig groot beslag op zou mogen leggen; overwegende dat de door het kabinet voorgenomen inzet van biobrandstoffen in het verkeer, scheepvaart en luchtvaart substantieel is en de gevolgen hiervan nog niet goed in kaart zijn gebracht; verzoekt de regering, een impactassessment uit te voeren naar de verwachte toename in de vraag naar biobrandstoffen door het (voorgenomen) kabinetsbeleid en daarbij indien mogelijk de verwachte herkomst van de biobrandstoffen te betrekken; verzoekt de regering, deze impactassessment de Kamer te doen toekomen voor implementatie van het Besluit energie vervoer,",2021,1,2,4,1,2,1,1
82ebb3dd-5cf0-4d2f-9ce6-d94f24a3a51b,"Motie van het lid Hagen c.s. over onderzoek naar het uit de markt halen van emissierechten na sluiting van de Onyx-kolencentrale gehoord de beraadslaging, constaterende dat de sluiting van de Onyx-kolencentrale naar verwachting jaarlijks 3 megaton CO2-reductie oplevert in Nederland; overwegende dat in het Duitse coalitieakkoord is besloten om gebruik te maken van 12(4) van de EU ETS-richtlijn en op basis daarvan minder emissierechten te veilen na het sluiten van kolencentrales; verzoekt de regering daarbij te onderzoeken wat de mogelijkheden zijn om deze rechten uit de markt te halen met inachtneming van de wetsvoorstellen in Fit for 55, inclusief de voorstellen ter herziening van de EU ETS-richtlijn en de regels voor het Market Stability Reserve, en de over de uitkomsten in het eerste kwartaal van 2022 te informeren,",2021,2,1,3,1,2,1,1
3d8e605f-dedc-4fd2-9fa2-866da58f38e5,"Motie van de leden Van der Plas en Kuzu over verbetering van de voedselvoorziening in regio's waarvandaan veel vluchtelingen vertrekken gehoord de beraadslaging, constaterende dat vluchtelingenstromen regelmatig tot stand komen door een gebrek aan voedsel in het gebied van herkomst; constaterende dat de Nederlandse agrarische sector en de WUR enorm veel kennis hebben over het effectief produceren van voedsel in lastige omstandigheden; verzoekt het kabinet, in gesprek te gaan met de Nederlandse agrarische sector om zijn kennis en kunde te gebruiken voor directe en tastbare verbeteringen in de voedselvoorziening van regio’s waarvandaan veel vluchtelingen vertrekken,",2021,2,3,2,3,2,1,1
d5dc6295-26d2-48d6-9f5f-49eee6b60564,"Motie van het lid Graus over een verbod op alle dieronvriendelijke hulp- en trainingsmiddelen gehoord de beraadslaging, verzoekt de regering, een verbod in te stellen op alle dieronvriendelijke hulp- en trainingsmiddelen,",2021,1,2,1,1,2,1,1
b8733c36-abea-40ee-87fd-dd731d1c6265,"Motie van de leden Bromet en Thijssen over in het concept Nationaal Strategisch Plan rekening houden met komende nieuwe wetgeving vanuit de Green Deal gehoord de beraadslaging, overwegende dat het kabinet op dit moment bezig is met de formulering van het Nationaal Strategisch Plan; overwegende dat de Europese Rekenkamer deze week een rapport publiceerde, waaruit blijkt dat in de vorige periode het gemeenschappelijk landbouwbeleid niet heeft geleid tot vergroening en dat dit voor de komende periode moet worden voorkomen; overwegende dat er in de periode waarvoor dit Nationaal Strategisch Plan gaat gelden nieuwe wetgeving voortkomt uit de Green Deal, de onderliggende Farm to Fork-strategie, de biodiversiteitsstrategie en de aanscherping van de klimaatdoelstelling, bijvoorbeeld op het gebruik van pesticiden en nutriënten; overwegende dat de Europese stuurt op het regelmatig bijwerken van de Nationale Strategische Plannen wanneer nieuwe Europese wetgeving wordt ontwikkeld; verzoekt de regering, om in het concept Nationaal Strategisch Plan rekening te houden met komende nieuwe wetgeving vanuit de Green Deal, waarvan nu al bekend is wat de algemene doelen zijn; verzoekt voorts, het Nationaal Strategisch Plan direct in lijn te brengen met nieuwe wetgeving uit de Green Deal wanneer deze wordt goedgekeurd in Brussel,",2021,1,1,3,1,2,1,1
18e46b30-2c2e-4613-9eac-1c3bd11072d0,"Motie van het lid Dassen c.s. over gezamenlijke projecten met andere lidstaten die tot CO2-reductie leiden gehoord de beraadslaging, overwegende dat Fit for 55 een pakket is dat de duurzaamheidstransitie voor Nederland en de rest van de Europese lidstaten vormgeeft; overwegende dat er geen onderzoek is gedaan naar de manieren waarop de duurzaamheidstransitie efficiënter kan worden vormgegeven voor Nederland via Europese samenwerking; verzoekt de regering te onderzoeken welke mogelijkheden Nederland met andere lidstaten heeft om gezamenlijke projecten die tot CO2-reductie leiden, onder andere maar niet uitsluitend op het gebied van hernieuwbare energie, te starten om de «Fit for 55»-doelen te behalen, en de Kamer over deze uitkomsten te informeren,",2021,2,1,1,1,1,1,1
a6bcdaf4-6ae7-4d4d-a1bd-2492a76c3565,"Motie van het lid Leijten over zon op dak als norm gehoord de beraadslaging, overwegende dat land in de eerste plaats moet worden gebruikt voor natuur, landbouw, bouwen en recreatie; constaterende dat 92% van de elektriciteit die huishoudens gebruiken kan worden opgewekt door zonnepanelen op alle geschikte daken te plaatsen; verzoekt de regering, te regelen dat zon op dak de norm wordt,",2021,1,1,3,1,2,1,1
2ae7f5e2-38f8-49a8-903b-7d480e665263,"Motie van het lid Beckerman over onderzoeken welke drankverpakkingen beter gerecycled zouden worden als deze ook onder het statiegeldsysteem zouden vallen gehoord de beraadslaging, overwegende dat met de invoering van statiegeld op plastic flessen deze succesvol gerecycled worden; overwegende dat dit traject ook voor blikjes is ingezet; overwegende dat nog vele soorten drankverpakkingen in het zwerfafval terechtkomen die buiten deze uitbreiding van het statiegeldsysteem vallen; verzoekt de regering, te onderzoeken welke drankverpakkingen beter gerecycled zouden worden wanneer deze ook onder het statiegeldsysteem zouden vallen,",2021,1,1,1,1,2,1,1
6e93decb-56c6-4175-b037-53b75f3e700e,"Motie van het lid Grinwis c.s. over cumulatie bij emissie van zeer zorgwekkende stoffen voortaan meewegen bij de vergunningverlening gehoord de beraadslaging, constaterende dat cumulatie bij de emissie van zeer zorgwekkende stoffen tot op heden niet wordt meegenomen bij de vergunningverlening; overwegende dat hierdoor de gezondheidsrisico’s van omwonenden niet goed kunnen worden ingeschat; verzoekt de regering, te onderzoeken of en hoe cumulatie bij de emissie van zeer zorgwekkende stoffen voortaan kan worden meegewogen in de risico-inventarisatie bij vergunningverlening, en de Kamer te informeren over de resultaten,",2021,1,1,2,1,3,1,1
63b44e32-e1e7-42ef-bf2b-5d04e2473bf8,"Motie van het lid Nijboer c.s. over geen vergunning voor gaswinning onder de Waddenzee gehoord de beraadslaging, overwegende dat gaswinning onder de Waddenzee dit unieke natuurgebied schaadt; overwegende dat de Wadden beschermd in plaats van als industrieterrein geëxploiteerd moeten worden; overwegende dat er geen enkel draagvlak in de regio is voor gaswinning; overwegende dat het kabinet demissionair is en geen verstrekkende besluiten meer zou moeten nemen; verzoekt het kabinet, de vergunning om gas te winnen niet te verstrekken of in ieder geval aan te houden totdat er een missionair kabinet zit,",2021,1,2,1,1,3,1,2
d4c2ef56-45c8-43cd-baed-122093d2195b,"Motie van het lid Grinwis c.s. over het laten opstellen van een onafhankelijke second opinion gehoord de beraadslaging, constaterende dat de ramingen uit de KEV 2020, plus de vertaling daarvan in het eindadvies basisbedragen SDE++ 2021, als basis dienen voor de toekenning van projecten en maximale subsidiebedragen in de 2021-ronde van de SDE++; overwegende dat energie- en CO2-prijzen buitengewoon volatiel zijn en het afgelopen jaar enorm gestegen zijn, dat in de KEV 2020 nog gerekend werd met een ETS-prijs in 2025 van € 30 en in 2030 van € 46 per ton CO2, dat de ETS-prijs bij de indiening van de aangenomen, maar nog onvoldoende uitgevoerde overprogrammerings- en anticipatiemotie (35 668, 35) in mei jongstleden ruim € 50 was en inmiddels op € 88 per ton CO2 ligt; overwegende dat in de SDE++ weliswaar wordt overgeprogrammeerd, maar dat het PBL in de KEV 2020 met dermate conservatieve ramingen is gekomen inzake energie- en ETS-prijzen dat verdere onderuitputting en reserveopbouw in de SDE++ waarschijnlijk is; overwegende dat hierdoor in 2021 minder duurzame projecten dreigen te worden gehonoreerd in de SDE++ dan potentieel mogelijk en dat dit de voortgang van de energietransitie en vooral de warmtetransitie schaadt; verzoekt de regering voorafgaand aan de openstelling van de SDE++ 2022 en zo mogelijk ook nog voor de toekenning in 2021 een onafhankelijke second opinion op te laten stellen, waarbij cruciale variabelen, zoals de gehanteerde CO2-prijsraming, tegen het licht worden gehouden, zodat ongewenste vertraging in de energietransitie wordt voorkomen; verzoekt de regering tevens in samenspraak met het PBL te onderzoeken hoe bij toekomstige openstellingen van de SDE++ actuele en adequate ramingen van de energie- en ETS-prijzen kunnen worden gehanteerd dan -32813-946 0921 - 7371 2021 , 2021–2022, 32 813, 946 1 wel meer risico kan worden genomen bij de mate van overprogrammering,",2021,4,1,3,1,1,3,1
28312ce8-4c07-4a82-9571-b3c12095e361,"Motie van het lid Bromet c.s. over een onderzoek naar illegaal gebruik van gewasbeschermingsmiddelen gehoord de beraadslaging, constaterende dat er in 2019 op 1,5% van de land- en tuinbouwbedrijven gecontroleerd is op het juiste gebruik van gewasbeschermingsmiddelen; constaterende dat in het Deloitterapport vooral voor de taak «Toezicht op handel en gebruik van gewasbeschermingsmiddelen» een capaciteitstekort berekend is; overwegende dat blijkt dat veel bedrijven jarenlang gewasbeschermingsmiddelen gebruikten die verboden waren, zoals het middel V10; constaterende dat de NVWA controleert op basis van meldingen en risicoanalyses maar over het illegale gebruik van V10 geen meldingen kreeg; verzoekt de regering, om een onderzoek in te stellen naar hoe het kan dat er op deze schaal illegaal gebruik van gewasbescherming heeft kunnen plaatsvinden,",2021,1,1,2,1,2,1,1
d56786e5-4897-4a1a-816b-8dc2bc531495,"Motie van de leden Boucke en Erkens over onderzoek naar de effecten als de wet ook na 2025 van kracht blijft gehoord de beraadslaging, constaterende dat de Raad van State heeft geadviseerd om te bezien of de voorliggende wetswijziging ook na 2025 van kracht zou moeten zijn; overwegende dat ook na 2025 middels de Klimaatwet er een wettelijke verplichting ligt voor stevige CO2-reductie; verzoekt de regering, om te onderzoeken wat de effecten zullen zijn indien de Wet verbod op kolen bij elektriciteitsproductie in verband met beperking van de CO2-emissie ook na 2025 van kracht blijft,",2021,1,1,2,1,1,1,1
be286921-3b06-4d4f-8e19-8b84245389b2,"Motie van het lid Wassenberg over geen investeringen door het ABP in de fossiele industrie en de vee-industrie gehoord de beraadslaging, constaterende dat het ABP nog steeds volop investeert in de fossiele industrie en bioindustrie; constaterende dat miljoenen mensen op deze wijze hun pensioengeld onvrijwillig geïnvesteerd zien worden in een verdieping van de klimaatcrisis, de biodiversiteitscrisis en een verdere ontwrichting van de aarde; spreekt uit dat het ABP dient te stoppen met investeren in ontwrichtende sectoren als de fossiele industrie en de vee-industrie,",2021,2,4,1,1,3,2,1
e879bd21-3773-4ac1-9a9d-95172d8e6b6e,"Motie van het lid Vestering over kwantitatieve doelen voor de uitfasering van pesticidengebruik gehoord de beraadslaging, overwegende dat meer dan 1 miljoen bezorgde mensen het Europese burgerinitiatief Red Bijen en Boeren hebben getekend, waarin wordt opgeroepen tot een volledige uitfasering van landbouwgif in 2035; verzoekt de regering, kwantitatieve doelen te stellen voor de uitfasering van het gebruik van pesticiden, aangevuld met een plan om boeren te helpen bij de benodigde omschakeling,",2021,2,3,1,1,2,2,1
78b12dd1-b93e-41ec-b7d3-c7891bd739a1,"Motie van het lid Agema over het begrip ""ademcirkel"" breed onder de aandacht brengen gehoord de beraadslaging, constaterende dat corona zich vooral verspreidt via het inademen van elkaars adem (aerogene transmissie) en dat gesloten binnenruimten dit versterken; verzoekt de regering het begrip «ademcirkel» naast ventileren breed onder de aandacht te brengen,",2021,1,1,2,1,3,1,1
37c55249-07b5-47bb-ae49-17b297551658,"Motie van de leden Van Esch en Beckerman over een nationaal totaalverbod op de toepassing van pfas gehoord de beraadslaging, overwegende dat pfas schadelijk is voor mens en milieu en niet of nauwelijks afbreekt in het milieu; overwegende dat het risico op onbekende schadelijke langetermijneffecten moet worden voorkomen; constaterende dat het RIVM heeft aangetoond dat het gebruik van pfas zo veel mogelijk moet worden beperkt; overwegende dat het aangekondigde nationale verbod op het gebruik van pfas-stoffen enkel van toepassing is op voedselcontactmaterialen; overwegende dat er een traject is ingezet voor een Europees verbod op niet-noodzakelijke toepassingen van pfas, maar dat de restricties die hieruit volgen pas vanaf 2025 van toepassing worden; constaterende dat een totaalverbod op de toepassing van pfas ook nationaal kan worden geregeld; verzoekt de regering, te komen met een nationaal totaalverbod op de toepassing van pfas,",2021,1,1,3,1,3,2,1
8af5572e-9442-40a2-90c8-835b9ba6fe21,"Motie van het lid Kops c.s. over een plan voor de realisatie van een of meerdere nieuwe kerncentrales gehoord de beraadslaging, overwegende dat uit het marktonderzoek naar kernenergie blijkt dat marktpartijen bereid zijn te investeren in nieuwe centrales in Nederland; constaterende dat de regering nu een scenariostudie laat opstellen; verzoekt de regering de Kamer voor eind 2021 de tussentijdse resultaten van de scenariostudie te sturen en daarin in ieder geval te betrekken mogelijke locaties, veiligheid, lokaal draagvlak, financiering, betaalbaarheid en leveringszekerheid van energie en onafhankelijkheid van het buitenland; verzoekt de regering tevens voor de zomer van 2022 een plan voor te leggen voor de realisatie van een of meerdere nieuwe centrales,",2021,2,1,2,3,1,2,1
4aeae5f0-dc88-47d1-bd83-f45fab5b1c0a,"Motie van het lid Erkens over een onafhankelijk onderzoek naar de leveringszekerheid van gas gehoord de beraadslaging, overwegende dat Nederland de komende jaren een importeur is van gas; constaterende dat de internationale gasmarkt geen vrije markt is; constaterende dat de Nederlandse leveringszekerheid hierdoor de komende jaren in het geding kan komen; verzoekt de regering om een onafhankelijk onderzoek uit te zetten naar hoe de leveringszekerheid van gas de komende tien tot vijftien jaar beter geborgd kan worden; verzoekt de regering om naast of bij dit onderzoek ook een analyse naar de benodigde rol van de overheid en overheidsgelieerde bedrijven in de gasmarkt te laten doen; verzoekt de regering dit onderzoek met de inzet van het kabinet qua beleidsopties naar de Kamer te sturen voorafgaand aan het commissiedebat Gasmarkt en leveringszekerheid,",2021,2,1,1,4,1,2,1
